travel_id,visit_area_id,activity_type_cd,activity_type_seq,activity_etc,activity_dtl,rsvt_yn,expnd_se,admission_se
h_h000042,2306010002,3,0,,수국 관람,Y,1,2
h_h000042,2305310001,4,0,,,,,
h_h000042,2305310003,4,0,,,,,
h_h000042,2305300005,4,1,,,,,
h_h000042,2305310005,4,1,,,,,
h_h000042,2306010001,4,1,,,,,
h_h000042,2306010002,4,1,,,Y,,
h_h000042,2305300007,5,0,,,,,
h_h000042,2305300003,5,1,,,,,
h_h000042,2305310002,5,1,,,,,
h_h000042,2305310003,5,1,,,,,
h_h000042,2305310006,5,1,,,,,
h_h000042,2305300007,6,1,,불멍,Y,5,
h_h000042,2305310002,6,2,,플로깅,N,5,
h_h000042,2305310003,6,2,,sns인증샷 찍기,N,5,
h_h000042,2305310006,6,2,,수영,N,5,
h_h000042,2305300003,7,0,,,,,
h_h000042,2306010005,7,0,,,,,
h_h000042,2306010006,7,0,,,,,
h_h000043,2305180006,1,0,,흑돼지 구이;밥;김치찌개,Y,1,
h_h000043,2305190001,1,0,,베메로 플레이트;아메리카노;메이클 피칸 크림;아보카도 샌드위치;당근피클;딸기우유,Y,1,
h_h000043,2305200001,1,0,,우럭조림,N,1,
h_h000043,2305210003,1,0,,갈치구이;갈치조림;밥,Y,1,
h_h000043,2305210005,1,0,,한라봉쥬스;아메리카노;초코케이크,N,1,
h_h000043,2305220002,1,0,,국수;냉모밀;돈가스,N,1,
h_h000043,2305200002,1,2,,꿀호떡;쿠우;당근(말 먹이),N,1,
h_h000043,2305180007,2,0,,육개장 컵라면;도시락 컵라면;씨그램;상하목장 멸균우유;스윙칩;빼빼로 아몬드;안성탕면;블루베리;부직포장바구니;휴대용 면도기;남양이오,Y,1,
h_h000043,2305210001,2,0,,고고다이노 장난감;뽀로로 쥬스,N,1,
h_h000043,2305180004,2,1,,렌트카 대여비 결제,Y,5,
h_h000043,2305190003,2,1,,주유소,N,1,
h_h000043,2305210004,2,1,,아쿠아풀백카세트,N,1,
h_h000043,2305220001,2,1,,주유소,N,1,
h_h000043,2305190003,3,0,,라바 테마파크 놀이터,N,5,2
h_h000043,2305210004,3,0,,아쿠아리움 구경,N,1,2
h_h000043,2305200002,3,1,,에코랜드 기차타고 테마파크 구경,N,1,2
h_h000043,2305210002,4,0,,,,,
h_h000043,2305190002,4,1,,,,,
h_h000043,2305180008,5,0,,,,,
h_h000043,2305190002,5,0,,,,,
h_h000043,2305190004,5,0,,,,,
h_h000043,2305200004,5,0,,,,,
h_h000043,2305210006,5,0,,,,,
h_h000043,2305180005,5,1,,,,,
h_h000043,2305180005,6,0,,호캉스;수영,Y,5,
h_h000043,2305220001,6,0,,자동차 반납(유아용품 동시 반납),Y,5,
h_h000043,2305190004,6,1,,호텔 내 키즈월드,N,5,
h_h000043,2305190002,6,2,,수영,N,5,
h_h000043,2305180003,7,0,,,,,
h_h000043,2305220002,7,1,,,,,
h_h000047,2305150008,1,0,,더비치플레터,Y,1,
h_h000047,2305160001,1,0,,해장국,N,1,
h_h000047,2305160003,1,0,,한라봉아이스크림,N,1,
h_h000047,2305160007,1,0,,2인구이 2인조림 세트,Y,1,
h_h000047,2305170003,1,0,,떡볶이 튀김 회오리감자,N,4,
h_h000047,2305170006,1,0,,소고기 관자 삼합,Y,1,
h_h000047,2305170002,1,1,,케이크. 커피. 제철과일주스,Y,1,
h_h000047,2305160004,2,0,,길거리 음식;한라봉;소품샵#,N,5,
h_h000047,2305160009,2,0,,과자 아아스크림 맥주,N,1,
h_h000047,2305170003,2,1,,먹거리,N,5,
h_h000047,2305160002,3,0,,전통배 나룻배 카약 타고 쇠소깍 구경. 20분 가량 탔어요,N,1,2
h_h000047,2305170004,3,1,,미디어아트구경,N,5,2
h_h000047,2305170001,4,0,,,,,
h_h000047,2305160006,4,2,,,,,
h_h000047,2305150002,5,0,,,,,
h_h000047,2305160005,5,0,,,,,
h_h000047,2305160008,5,0,,,,,
h_h000047,2305170002,5,0,,,,,
h_h000047,2305170005,5,0,,,,,
h_h000047,2305170007,5,1,,,,,
h_h000047,2305150007,6,0,,렌트카,Y,1,
h_h000047,2305150006,7,0,,,,,
h_h000047,2305180001,7,0,,,,,
h_h000047,2305180002,7,0,,,,,
h_h000049,2305220003,1,0,,고로2인세트(고로덮밥;새우크림우동;순살닭고기튀김;미니고로샐러드;음료1),N,1,
h_h000049,2305220005,1,0,,고등어회;맥주;소주,N,1,
h_h000049,2305230001,1,0,,갈치조림;고등어조림;우도땅콩막걸리,Y,1,
h_h000049,2305230003,1,0,,생갈비;흑돼지오겹살;소주;맥주;찌개;공기밥,N,1,
h_h000049,2305240001,1,0,,보말칼국수;영양보말죽;매생이보말전,N,1,
h_h000049,2305240002,1,0,,쑥떡 프라프치노,N,1,
h_h000049,2305230002,3,1,,30년이상된 삼나무숲을 걷기편하게 조성된 데크길 산책,N,1,2
h_h000049,2305220004,4,0,,,,,
h_h000049,2305220006,5,0,,,,,
h_h000049,2305230004,5,0,,,,,
h_h000051,2305280004,1,0,,고등어참깨소바 제주게우초밥,N,2,
h_h000051,2305280005,1,0,,영실목장순우유크림빵;우도땅콩도넛,N,1,
h_h000051,2305280006,1,0,,새순말차라떼,N,1,
h_h000051,2305280008,1,0,,성게국정식,N,1,
h_h000051,2305280009,1,0,,핑크 D 리프레셔,N,1,
h_h000051,2305290002,1,0,,무화과크림치즈바게트,N,1,
h_h000051,2305290003,1,0,,반반카레,Y,1,
h_h000051,2305290005,1,0,,당근주스,N,1,
h_h000051,2305290008,1,0,,한라파흑돼지;오뎅3p;메론소다,Y,1,
h_h000051,2305290009,1,0,,고등어사시미(반마리),N,1,
h_h000051,2305280004,1,1,,포카리스웨트,N,2,
h_h000051,2305290004,2,0,,당근키링,N,1,
h_h000051,2305290006,2,0,,토레스 블랙트러플;도멘느 드 베끼뇰 호두초콜렛,N,1,
h_h000051,2305290007,2,0,,한라산까눌레;ICE피치블로썸,N,1,
h_h000051,2305280003,2,1,,비비안 아쿠아리즘속옷(속치마),N,1,
h_h000051,2305300003,2,1,,쑥찐빵,N,1,
h_h000051,2305290001,4,0,,,,,
h_h000051,2305290011,4,0,,,,,
h_h000051,2305300002,4,0,,,,,
h_h000051,2305280002,4,1,,,,,
h_h000051,2305290010,5,0,,,,,
h_h000051,2305280002,5,2,,,,,
h_h000052,2305200006,1,0,,파스타 오므라이스 돈까스 샐러드,N,1,
h_h000052,2305200010,1,0,,흑돼지 목살 오겹살,N,1,
h_h000052,2305210004,1,0,,망고빙수 두개 망고쥬스,Y,1,
h_h000052,2305210006,1,0,,회 전복버터밥 전복김밥,Y,1,
h_h000052,2305220002,1,0,,샌드위치류 커피 쥬스 샐러드,N,1,
h_h000052,2305220004,1,0,,문어라면 돌섵비빔밥 참치김밥 땡초김밥,Y,1,
h_h000052,2305220005,1,0,,땅콩아이스크림 한라봉쥬스,Y,1,
h_h000052,2305220008,1,0,,흑돼지전복두르치기 고등어구이,N,1,
h_h000052,2305230001,1,0,,샌드위치 커피 스콘 토스크,N,1,
h_h000052,2305230003,1,0,,불고기 김치찌개 제육 비빔밥,Y,1,
h_h000052,2305200005,1,1,,커피,Y,1,
h_h000052,2305210003,1,1,,세트c 계절특선(우럭조림 새우튀김 옥돔구이등),Y,1,
h_h000052,2305200007,1,3,,한라봉스무디 아이스크림 두개,N,1,
h_h000052,2305200011,2,0,,감귤. 감귤타르트. 맥주. 마이쮸. 뻥튀기,Y,1,
h_h000052,2305220007,2,0,,키링,N,1,
h_h000052,2305210002,3,0,,잠수함탑승,Y,1,1
h_h000052,2305210005,3,0,,카트탑승,N,1,1
h_h000052,2305230002,3,0,,브릭 작품 감상,N,1,2
h_h000052,2305200007,3,1,,알파카 먹이주기 앵무세 체험,N,1,1
h_h000052,2305220003,3,1,,우도가는 유람선 탑승,N,5,1
h_h000052,2305200007,4,0,,,,,
h_h000052,2305210001,4,0,,,,,
h_h000052,2305220001,4,0,,,,,
h_h000052,2305200009,4,1,,,,,
h_h000052,2305200005,5,0,,,,,
h_h000052,2305200008,5,0,,,,,
h_h000052,2305200012,5,0,,,,,
h_h000052,2305210007,5,0,,,,,
h_h000052,2305220009,5,0,,,,,
h_h000052,2305200004,7,0,,,,,
h_h000052,2305220006,7,0,,,,,
h_h000052,2305230005,7,0,,,,,
h_h000053,2305220003,1,0,,갈치조림,N,1,
h_h000053,2305220004,1,0,,한라봉에이드 캐모마일차,N,1,
h_h000053,2305230004,1,0,,광어회 딱새우회 ,N,1,
h_h000053,2305240003,1,0,,백짬뽕,N,1,
h_h000053,2305240009,1,0,,고등어쌈밥,N,1,
h_h000053,2305250002,1,0,,엄마정식(제육볶음 고등어구이),N,1,
h_h000053,2305250003,1,0,,아이스아메리카노,N,1,
h_h000053,2305250006,1,0,,마들렌 땅콩빵 아인슈페너,N,1,
h_h000053,2305260002,1,0,,막걸이 가정식백반 제육볶음 생선튀김,Y,1,
h_h000053,2305230001,1,1,,스누피카페에서 아이스아메리카노랑 빵,N,1,
h_h000053,2305270001,1,1,,냉모밀 돈까스 세트,N,1,
h_h000053,2305240003,1,3,,아포카토,N,1,
h_h000053,2305250006,1,3,,연어회 ,N,1,
h_h000053,2305260001,2,0,,올레길 기념품 마그넷 뱃지,Y,1,
h_h000053,2305230003,2,2,,후드티,N,5,
h_h000053,2305230001,3,0,,스템프투어 스누피 전시 관람 스누피 공원 산책 및 사진촬영,Y,1,2
h_h000053,2305230003,3,0,,에코랜드기차타고 걸으며 자연 힐링 여행,Y,1,2
h_h000053,2305240005,3,0,,보트타고 동굴관람,N,1,2
h_h000053,2305250001,3,0,,산책 힐링,N,1,2
h_h000053,2305250004,3,0,,해녀 역사 관람,N,1,2
h_h000053,2305250005,3,0,,미로길찾아 종치기 고양이 밥주기,N,1,2
h_h000053,2305230002,3,2,,산책로 꽃밭 관람 사진찍기 카카오페이 결제,Y,1,2
h_h000053,2305240001,3,2,,일출봉 등반 오름,N,1,2
h_h000053,2305220005,4,0,,,,,
h_h000053,2305240004,4,0,,,,,
h_h000053,2305240006,4,0,,,,,
h_h000053,2305240007,4,0,,,,,
h_h000053,2305230002,4,1,,,,,
h_h000053,2305230003,4,1,,,,,
h_h000053,2305240001,4,1,,,,,
h_h000053,2305240003,4,1,,,,,
h_h000053,2305260002,4,1,,,,,
h_h000053,2305250006,4,2,,,,,
h_h000053,2305220004,5,1,,,,,
h_h000053,2305240007,5,1,,,,,
h_h000053,2305240003,5,2,,,,,
h_h000053,2305260002,5,2,,,,,
h_h000053,2305240002,6,1,,선박탑승,N,1,
h_h000053,2305240002,7,0,,,,,
h_h000053,2305240008,7,0,,,,,
h_h000055,2305200005,1,0,,고기국수,N,1,
h_h000055,2305200007,1,0,,카페라떼,N,1,
h_h000055,2305210004,1,0,,돈까스;물메밀국수,N,1,
h_h000055,2305210007,1,0,,흑돼지 떡볶이;계란김밥,Y,2,
h_h000055,2305210008,1,0,,고등어회;흑돼지떡볶이;숙성회 등 (게스트하우스 손님들이 준비한 음식포함),Y,4,
h_h000055,2305220002,1,0,,흑돼지가지솥밥(조식),Y,4,
h_h000055,2305200011,1,1,,당근케이크;아메리카노,N,1,
h_h000055,2305200009,2,0,,인테리어 소품,N,1,
h_h000055,2305200012,2,0,,미상 25도,N,1,
h_h000055,2305200013,2,0,,키링,Y,1,
h_h000055,2305200008,3,0,,향수 만들기 체험,Y,1,1
h_h000055,2305210009,3,0,,사진찍기,N,1,1
h_h000055,2305200006,3,1,,보롬왓 입장 및 다양한 꽃밭 구경,Y,1,2
h_h000055,2305200006,4,0,,,,,
h_h000055,2305200010,4,0,,,,,
h_h000055,2305210002,4,0,,,,,
h_h000055,2305210010,4,0,,,,,
h_h000055,2305220001,4,0,,,,,
h_h000055,2305210005,4,1,,,,,
h_h000055,2305200011,5,0,,,,,
h_h000055,2305200014,5,0,,,,,
h_h000055,2305200017,5,0,,,,,
h_h000055,2305210005,5,0,,,,,
h_h000055,2305210006,5,0,,,,,
h_h000055,2305210011,5,0,,,,,
h_h000055,2305210008,5,1,,,,,
h_h000055,2305220002,5,1,,,,,
h_h000055,2305220003,6,0,,렌트카 반납,Y,5,
h_h000055,2305200004,6,1,,예약한 렌트카 픽업,Y,1,
h_h000055,2305210001,6,3,,주차장 이용,N,5,
h_h000055,2305200003,7,0,,,,,
h_h000055,2305210003,7,0,,,,,
h_h000055,2305220004,7,0,,,,,
h_h000055,2305220003,7,1,,,,,
h_h000057,2305200003,1,0,,애플망고스무디,N,1,
h_h000057,2305200006,1,0,,오꼬노미야끼;나가사키짬뽕;토마토속작은세상;소주,Y,1,
h_h000057,2305200007,1,0,,고기해물김치전;낙지볶음;막걸리,N,1,
h_h000057,2305200009,1,0,,비빔밥,N,1,
h_h000057,2305210001,1,0,,삼계탕,N,1,
h_h000057,2305200002,2,1,,제주도기념품,N,5,
h_h000057,2305210002,3,0,,미술관 관람,N,1,2
h_h000057,2305200004,4,0,,,,,
h_h000057,2305200008,5,0,,,,,
h_h000057,2305200003,5,1,,,,,
h_h000057,2305200005,5,1,,,,,
h_h000057,2305200005,7,2,,,,,
h_h000058,2305200004,1,0,,보말칼국수3인분,N,1,
h_h000058,2305210005,1,0,,전복미역국;전복물회 세트,N,1,
h_h000058,2305210011,1,0,,교촌치킨,N,2,
h_h000058,2305220001,1,0,,돈가스,Y,1,
h_h000058,2305220002,1,0,,고등어회;딱새우회;고등어구이,N,1,
h_h000058,2305220003,1,0,,막걸리;과자,N,2,
h_h000058,2305200008,1,1,,바베큐 고기;음료 등등,N,1;2,
h_h000058,2305210002,1,1,,땅콩아이스크림;츄러스,N,4,
h_h000058,2305210010,1,1,,커피;딸기라떼,N,1,
h_h000058,2305230003,1,2,,돼지고기강정,Y,2,
h_h000058,2305210008,2,0,,쑥빵;보리빵;오메기떡,N,1,
h_h000058,2305210009,3,0,,말타기,N,1,1
h_h000058,2305230001,3,0,,놀이터이용;놀이기구탑승,N,5,1
h_h000058,2305220001,3,1,,놀이기구;트램플린,Y,1,2
h_h000058,2305200007,4,0,,,,,
h_h000058,2305210004,4,0,,,,,
h_h000058,2305230002,4,0,,,,,
h_h000058,2305210001,4,1,,,,,
h_h000058,2305210003,4,1,,,,,
h_h000058,2305200008,5,0,,,,,
h_h000058,2305210002,5,0,,,,,
h_h000058,2305210010,5,0,,,,,
h_h000058,2305210011,5,1,,,,,
h_h000058,2305220003,5,1,,,,,
h_h000058,2305230003,5,1,,,,,
h_h000058,2305210001,6,0,,플로깅,N,5,
h_h000058,2305230003,6,0,,모래놀이;물놀이,Y,5,
h_h000058,2305200003,7,0,,,,,
h_h000058,2305200005,7,0,,,,,
h_h000058,2305200006,7,0,,,,,
h_h000058,2305210006,7,0,,,,,
h_h000058,2305210007,7,0,,,,,
h_h000058,2305230004,7,0,,,,,
h_h000060,2305250006,1,0,,아이스 아메리카노,N,1,
h_h000060,2305250009,1,0,,후라이드 치킨과 병맥주,N,1,
h_h000060,2305250013,1,0,,코코넛크림라떼;브라운코코넛파이,Y,1,
h_h000060,2305250014,1,0,,고등어회;딱새우회,N,1,
h_h000060,2305260001,1,0,,고기국수,N,1,
h_h000060,2305260007,1,0,,땅콩 아이스크림,N,1,
h_h000060,2305260011,1,0,,갈치조림;성게미역국;옥돔 세트,N,1,
h_h000060,2305270002,1,0,,썬드라이토마토바게트;구운감자빵;레몬케이크;아메리카노;당근주스,N,1,
h_h000060,2305270005,1,0,,흑돼지 목살 및 오겹살;열무국수,N,1,
h_h000060,2305270006,1,0,,아이스크림 라떼,N,4,
h_h000060,2305250010,2,0,,마그넷 등 각종 기념품,N,5,
h_h000060,2305250011,2,0,,조개 등을 이용한 액세사리;기념품 인형 등,N,5,
h_h000060,2305250014,2,1,,한라봉;감귤주스;오메기떡,N,5,
h_h000060,2305250008,3,0,,스노쿨링 및 수영,N,5,1
h_h000060,2305260002,3,0,,카약 타기 체험,N,1,1
h_h000060,2305260004,3,0,,우도 투어 버스 매표,N,1,2
h_h000060,2305270001,3,0,,말 타기 체험,N,1,1
h_h000060,2305270003,3,0,,숲속걷기 통한 힐링 체험,N,1,1
h_h000060,2305250005,3,1,,해안가 트레킹,Y,1,2
h_h000060,2305250010,3,1,,천지연폭포 및 내부공원 관람,N,1,2
h_h000060,2305260003,3,1,,우도항 여객선 유람,N,1,1
h_h000060,2305250005,4,0,,,,,
h_h000060,2305250012,4,0,,,,,
h_h000060,2305260005,4,0,,,,,
h_h000060,2305260006,4,0,,,,,
h_h000060,2305260010,4,0,,,,,
h_h000060,2305250007,4,1,,,,,
h_h000060,2305250011,4,1,,,,,
h_h000060,2305270001,4,1,,,,,
h_h000060,2305270003,4,1,,,,,
h_h000060,2305270004,4,1,,,,,
h_h000060,2305250010,4,2,,,,,
h_h000060,2305250014,4,2,,,,,
h_h000060,2305250002,5,0,,,,,
h_h000060,2305250006,5,1,,,,,
h_h000060,2305250013,5,1,,,,,
h_h000060,2305260007,5,1,,,,,
h_h000060,2305270001,5,2,,,,,
h_h000060,2305270002,5,2,,,,,
h_h000060,2305250004,7,0,,,,,
h_h000060,2305260003,7,0,,,,,
h_h000060,2305260008,7,0,,,,,
h_h000060,2305260009,7,0,,,,,
h_h000060,2305270007,7,0,,,,,
h_h000060,2305260004,7,1,,,,,
h_h000060,2305270002,7,1,,,,,
h_h000062,2305200003,1,0,,냉우동,N,1,
h_h000062,2305200008,1,0,,백숙 야채,N,4,
h_h000062,2305210001,1,0,,커피,Y,1,
h_h000062,2305210004,1,0,,아이스아메리카노,N,1,
h_h000062,2305200002,2,0,,생수 가스 술 종이컵등,N,1,
h_h000062,2305200007,2,0,,막걸리 과자,N,1,
h_h000062,2305210002,2,0,,블루베리,N,1,
h_h000062,2305200004,4,0,,,,,
h_h000062,2305200005,4,0,,,,,
h_h000062,2305200006,4,0,,,,,
h_h000062,2305210003,4,0,,,,,
h_h000062,2305210005,6,0,,수중정화활동,N,5,
h_h000065,2305160006,1,0,,스시 오마카세 (스시;알밥;튀김;수제양갱),Y,1,
h_h000065,2305160007,1,0,,저녁으로 바베큐(돼지고기;소고기;랍스터;전복;새우);김치찌개;영양밥,Y,1,
h_h000065,2305170001,1,0,,커피,N,1,
h_h000065,2305170005,1,0,,음료(커피와 녹차라떼);휘낭시에,N,1,
h_h000065,2305170006,1,0,,한정식(전복돌솥밥;해물순두부;간장게장;두루치기;전복구이 등),N,1,
h_h000065,2305180002,1,0,,갈치조림;갈치솥밥;갈치구이;문어숙회무침;돔베고기,N,1,
h_h000065,2305160007,1,3,,숙소오는길 편의점에서 과자와 물 구매,N,2,
h_h000065,2305160007,1,4,,다음날 조식,Y,1,
h_h000065,2305160005,2,0,,숙소에서 먹을 빵,N,5,
h_h000065,2305170007,2,0,,과자,N,1,
h_h000065,2305180003,2,0,,오메기떡,N,1,
h_h000065,2305180004,2,0,,면세점 향수;가방 아이쇼핑,N,5,
h_h000065,2305170004,2,1,,우유샌드(과자)와 치즈 등 아이쇼핑,N,5,
h_h000065,2305180001,2,1,,제주 흑돼지,N,1,
h_h000065,2305170002,4,0,,,,,
h_h000065,2305170003,4,0,,,,,
h_h000065,2305170004,4,0,,,,,
h_h000065,2305160007,4,2,,,,,
h_h000065,2305170008,5,0,,,,,
h_h000065,2305160007,5,1,,,,,
h_h000065,2305170005,5,1,,,,,
h_h000065,2305160003,7,0,,,,,
h_h000065,2305160004,7,0,,,,,
h_h000065,2305180004,7,1,,,,,
h_h000068,2305270002,1,0,,닭곰탕2개;재첩국1,Y,1,
h_h000068,2305270005,1,0,,아메리카노;히비스커스;티라미수,N,1;3,
h_h000068,2305270006,1,0,,핫도그;소떡소떡;맥주,Y,2,
h_h000068,2305270008,1,0,,생갈비;양념갈비;공기밥;비빔냉면;소주;맥주;음료수,N,1,
h_h000068,2305280004,1,0,,피치아이스티(제주투어패스 티켓 무료),N,4,
h_h000068,2305270006,1,3,,무알콜맥주;맥주,N,2,
h_h000068,2305270003,2,0,,사전에 구매한 제주투어패스 티켓으로 방문시 주는 선물받음. 아침미소우유캔디;녹차모찌쿠키;감귤모찌쿠키,N,5,
h_h000068,2305270004,2,0,,물,N,5,
h_h000068,2305270009,2,0,,고래소품샵 아이쇼핑,N,5,
h_h000068,2305280001,2,0,,햄버거,N,1,
h_h000068,2305270003,2,1,,주유,N,1,
h_h000068,2305270006,2,1,,중문면세점 양주 아이쇼핑. 제주투어패스 티켓으로 방문시 핸드크림 증정 받음.,N,5,
h_h000068,2305280001,2,2,,다정이네김밥. 참치;멸추;다정이네,N,1,
h_h000068,2305280001,2,3,,한라네김밥. 한라김밥;진미채김밥,N,1,
h_h000068,2305280002,3,0,,제주의 문화유산으로 옛집이 보존된 모습과 동물들을 보았고 민속촌 내 공연관람;드라마촬영지 관람,N,5,2
h_h000068,2305280003,3,0,,카페 내 동물 구경;사진찍기,N,5,2
h_h000068,2305280001,3,1,,태권마샬;한국무용;두드림 공연단의 공연 관람,N,5,2
h_h000068,2305270006,3,2,,제주vs 수원 k그리관람,Y,5,2
h_h000068,2305270005,4,1,,,,,
h_h000068,2305270009,4,1,,,,,
h_h000068,2305280002,4,1,,,,,
h_h000068,2305270007,5,0,,,,,
h_h000068,2305270005,5,2,,,,,
h_h000068,2305270009,5,2,,,,,
h_h000068,2305280002,5,2,,,,,
h_h000069,2305170006,1,0,,양지해장국,N,1,
h_h000069,2305170009,1,0,,아메리카노커피,N,1;3,
h_h000069,2305170011,1,0,,흑돼지 흑오겹 소주,N,1,
h_h000069,2305170012,1,0,,모듬회 막걸리 에일캔,N,1,
h_h000069,2305180001,1,0,,소내장탕,N,1,
h_h000069,2305180004,1,0,,한라봉,Y,4,
h_h000069,2305180006,1,0,,치킨 보쌈 맥주 소주 막걸리,Y,4,
h_h000069,2305190001,1,0,,소머리국밥,N,1,
h_h000069,2305190003,1,0,,아메리카노 디카페인커피,Y,1,
h_h000069,2305190006,1,0,,소라회 막걸리 소주 테라 육개장 스시,Y,4,
h_h000069,2305200001,1,0,,전복뚝배기,N,1,
h_h000069,2305200003,1,0,,아메리카노,N,1,
h_h000069,2305180005,2,0,,맥주 소주 막걸리 삼다수 치킨 보쌈,N,1,
h_h000069,2305190005,2,0,,렌터카 가스충전,Y,1,
h_h000069,2305190008,2,0,,스시 막걸리 소주 소라회 문어 육개장사발면 테라,N,1,
h_h000069,2305190006,2,1,,소라회 막걸리 소주 테라 육개장 스시,Y,1,
h_h000069,2305170008,2,4,,제주용암수,N,1,
h_h000069,2305170007,3,0,,승마,Y,5,1
h_h000069,2305170008,3,0,,카트체험;핫플 옥상정원 전경관람,Y,5,1
h_h000069,2305180002,3,0,,아트서커스,N,5,2
h_h000069,2305180003,3,0,,코끼리쇼 관람,N,5,2
h_h000069,2305190002,3,0,,아리랑혼 공연 관람,N,5,2
h_h000069,2305190004,3,0,,카트,Y,5,1
h_h000069,2305200004,4,0,,,,,
h_h000069,2305170008,4,1,,,,,
h_h000069,2305170009,4,1,,,,,
h_h000069,2305170011,4,1,,,,,
h_h000069,2305190005,4,1,,,,,
h_h000069,2305190008,4,1,,,,,
h_h000069,2305180004,4,2,,,,,
h_h000069,2305180006,4,2,,,,,
h_h000069,2305190003,4,2,,,,,
h_h000069,2305190006,4,3,,,,,
h_h000069,2305170013,5,0,,,,,
h_h000069,2305190007,5,0,,,,,
h_h000069,2305200002,5,0,,,,,
h_h000069,2305180006,5,1,,,,,
h_h000069,2305190003,5,1,,,,,
h_h000069,2305200004,5,1,,,,,
h_h000069,2305170008,5,2,,,,,
h_h000069,2305190006,5,2,,,,,
h_h000069,2305190008,5,2,,,,,
h_h000069,2305180004,5,3,,,,,
h_h000069,2305170005,6,0,,렌터카 인수,Y,5,
h_h000069,2305200005,6,0,,렌터카반납,Y,5,
h_h000069,2305170010,6,2,,,Y,5,
h_h000069,2305190007,6,3,,체크인,Y,5,
h_h000069,2305170004,7,0,,,,,
h_h000069,2305200006,7,0,,,,,
h_h000070,2305290003,1,0,,김밥,Y,1,
h_h000070,2305290004,1,0,,제주시트러스콜드브루,N,1,
h_h000070,2305290006,1,0,,tea-today,N,1,
h_h000070,2305300001,1,3,,냉모밀,N,1,
h_h000070,2305290001,1,5,,치즈쫀득볼;마늘치킨고로케;감자그라탕고로케,N,1,
h_h000070,2305290001,1,6,,모나카아이스크림,N,1,
h_h000070,2305300001,2,1,,파리바게뜨 마음샌드,Y,1,
h_h000070,2305290001,2,2,,한라봉 고프레;우도땅콩웨이퍼;호끌락제주롤스티커,N,1,
h_h000070,2305300001,2,2,,담배,N,1,
h_h000070,2305280006,3,0,,루나폴 테마파크 입장 및 관람,N,1,2
h_h000070,2305290007,3,0,,컨셉별 사진촬영공간 관람,Y,1,2
h_h000070,2305290005,4,0,,,,,
h_h000070,2305280005,4,1,,,,,
h_h000070,2305290001,4,1,,,,,
h_h000070,2305290002,4,1,,,,,
h_h000070,2305280007,5,0,,,,,
h_h000070,2305290010,5,0,,,,,
h_h000070,2305290008,6,0,,체크인을 위하여 잠시 방문,N,5,
h_h000070,2305280003,7,0,,,,,
h_h000070,2305280004,7,0,,,,,
h_h000070,2305290009,7,2,,,,,
h_h000073,2305150002,1,0,,청귤소바,N,1,
h_h000073,2305150004,1,0,,아이스아메리카노,Y,1,
h_h000073,2305150005,1,0,,한라봉블렌딩티,Y,1,
h_h000073,2305150008,1,0,,참치샌드위치,Y,1,
h_h000073,2305160002,1,0,,1인세트,Y,1,
h_h000073,2305170001,1,0,,브런치,Y,1,
h_h000073,2305170002,1,0,,커피,Y,1,
h_h000073,2305170005,1,0,,동치미막국수,Y,1,
h_h000073,2305170006,1,0,,천혜향티에이드,Y,1,
h_h000073,2305170007,1,0,,아메리카노,Y,1,
h_h000073,2305170008,1,0,,닭가슴살포케,Y,1,
h_h000073,2305170010,1,0,,상하이 스파이스치킨,N,1,
h_h000073,2305180001,1,0,,제주금귤듬뿍,Y,1,
h_h000073,2305180002,1,0,,새우리해물라면,Y,1,
h_h000073,2305180003,1,0,,제주마음샌드,Y,1,
h_h000073,2305170004,1,1,,감귤아이스티,Y,1,
h_h000073,2305150003,3,1,,성산일출봉,Y,1,2
