travel_id,lodging_nm,lodging_payment_seq,lodging_type_cd,rsvt_yn,chk_in_dt_min,chk_out_dt_min,payment_num,brno,store_nm,road_nm_addr,lotno_addr,road_nm_cd,lotno_cd,payment_dt,payment_mthd_se,payment_amt_won,payment_etc
h_h005459,채우리네펜션,0,3,Y,,,2,,,제주특별자치도 서귀포시 검은여로 67,제주특별자치도 서귀포시 토평동 610-9,,,,4,256000,
h_h005461,호텔위드제주,1,1,Y,,,2,,호텔 위드 시티,제주특별자치도 제주시 노연로 34,제주특별자치도 제주시 노형동 930-5,3349041,5011012200,2023-08-28 00:00:00,1,183597,숙박비
h_h005462,이테르,0,3,Y,,,2,,,제주특별자치도 제주시 애월읍 애월해안로 446,,,,,1,70000,
h_h005462,피노&키오,0,3,Y,,,2,,,제주특별자치도 제주시 구좌읍 일주동로 1853,제주특별자치도 제주시 구좌읍 김녕리 5974,,,,1,101666,
h_h005464,스타즈호텔 제주로베로,0,1,Y,,,2,,,제주특별자치도 제주시 관덕로 26,제주특별자치도 제주시 삼도이동 57-2,,,,1,181176,
h_h005466,벤티모호텔앤레지던스,1,1,Y,,,2,,,,,,,,1,238000,숙박비
h_h005492,제주신화월드 서머셋,0,1,Y,,,5,,,제주특별자치도 서귀포시 안덕면 신화역사로304번길 89,제주특별자치도 서귀포시 안덕면 서광리 산 24-15,,,,1,635360,
h_h005494,그랜드하얏트제주,0,1,Y,,,3,,,제주특별자치도 제주시 노연로 12,제주특별자치도 제주시 노형동 925,,,,5,393800,
h_h005494,소노벨 제주,0,4,Y,,,3,,,제주특별자치도 제주시 조천읍 신북로 577,제주특별자치도 제주시 조천읍 함덕리 274,,,,5,221000,
h_h005501,돈내코힐스파리조트,1,4,Y,,,4,,아고다,,,,,2023-07-10 00:00:00,1,66706,Donaeko Hill Resort
h_h005501,클럽다인리조트,1,4,Y,,,4,,아고다,,,,,2023-07-09 00:00:00,1,135808,다인리조트 
h_h005509,프레임스파빌,0,3,Y,,,2,,,제주특별자치도 제주시 애월읍 애월해안로 907,제주특별자치도 제주시 애월읍 하귀2리 2707-2,,,,1,220000,
h_h005518,제주의밤,1,3,Y,,,2,,네이버파이낸셜,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021,4113510300,2023-08-06 00:00:00,1,190000,산장의 밤 
h_h005535,물뜰에쉼팡리조트,1,4,Y,,,3,,아고다,,,,,,1,48527,숙박비
h_h005535,펜션연리,1,3,Y,,,3,,위메프투어,서울 강남구 영동대로 502,,2122002,1168010500,2023-08-19 10:45:00,1,148500,서귀포 펜션연리지 
h_h005559,호텔리젠트마린,1,1,Y,,,2,,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-08-14 03:19:00,1,204700,스탠다드 더블 숙박비
h_h005580,롯데시티호텔 제주,0,1,Y,,,2,,,제주특별자치도 제주시 도령로 83,제주특별자치도 제주시 연동 2324-6,,,,1,159588,
h_h005580,사랑터울펜션,0,3,Y,,,2,,,제주특별자치도 제주시 어영길 25,제주특별자치도 제주시 용담삼동 1170-1,,,,1,95000,
h_h005583,월령코지펜션,1,3,Y,,,3,,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-07-29 17:55:00,3,309200,패밀리룸-숙박비
h_h005586,빌라사계,0,3,Y,,,2,,,제주특별자치도 서귀포시 안덕면 사계북로 157-20,제주특별자치도 서귀포시 안덕면 사계리 396-2,,,,1,532000,
h_h005589,제주서우봉비치호텔,0,1,Y,,,2,,,제주특별자치도 제주시 조천읍 함덕6길 10,제주특별자치도 제주시 조천읍 함덕리 2915,,,,1,116236,
h_h005590,에어비앤비 푸른밤301호,0,11,Y,,,3,,,애월북서길 73-1,,,,,1,270070,
h_h005624,더세리리조트,1,4,Y,,,2,,(주)티몬,서울 강남구 압구정로 118,서울 강남구 신사동 529-4,3122007,1168010700,2023-08-25 12:15:00,1,44100,트윈17(세리)-1 숙박비
h_h005624,이화가족호텔,1,1,Y,,,2,,아고다,,,,,2023-08-29 00:00:00,1,40152,Ewha Hotel
h_h005629,유어스호텔,0,1,Y,,,1,,,제주특별자치도 서귀포시 천제연로178번길 21,제주특별자치도 서귀포시 중문동 2129-2,,,,4,800000,
h_h005629,제주신화월드 신화관,0,1,Y,,,1,,,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,제주특별자치도 서귀포시 안덕면 서광리 산 24,,,,4,500000,
h_h005641,삼다호스텔,0,3,Y,,,2,,,제주특별자치도 제주시 서해안로 456-6,제주특별자치도 제주시 용담삼동 2383-1,,,,1,34000,
h_h005641,애월게스트하우스 제주에 반하다,0,7,Y,,,2,,,제주특별자치도 제주시 애월읍 어림비로 119,제주특별자치도 제주시 애월읍 봉성리 1729-11,,,,1,50000,
h_h005644,도두블루파크시티아파트,1,11,Y,,,2,,에어비앤비,,,,,2023-07-16 00:00:00,1,250699,숙박비
h_h005644,제주부영호텔앤리조트,1,1,Y,,,2,,제주부영호텔,제주특별자치도 서귀포시 중문관광로 222,제주특별자치도 서귀포시 중문동 2700-2,3350251,5013011200,2023-07-16 00:00:00,1,134000,숙박비
h_h005655,김포국제공항 국내선,0,11,Y,,,2,,,서울 강서구 하늘길 112,서울 강서구 공항동 1373,,,,4,0,
h_h005655,타마라 제주,1,1,Y,,,2,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-08-15 15:22:00,3,36000,제주 탑아일랜드 호텔-숙박비
h_h005655,호텔탑아일랜드,1,1,Y,,,2,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-08-15 00:00:00,3,35000,타마라 호텔 제주 
h_h005661,각자의섬,1,7,Y,,,1,,각자의섬게스트하우스,제주특별자치도 제주시 구좌읍 종달논길 82,제주특별자치도 제주시 구좌읍 종달리 752,4848738,5011025632,2023-08-03 18:03:00,3,65000,숙박비 
h_h005661,그린데이 게스트하우스,1,7,Y,,,1,,그린데이 게스트하우스,제주특별자치도 제주시 남성로 158-3,제주특별자치도 제주시 삼도이동 251-9,3349037,5011010600,2023-08-06 00:00:00,3,29900,숙박비
h_h005661,다노이게스트하우스,1,7,Y,,,1,,다노이게스트하우스,제주특별자치도 제주시 구좌읍 동복로 51,제주특별자치도 제주시 구좌읍 동복리 1493-1,3349058,5011025621,2023-08-03 22:37:00,3,25000,숙박비
h_h005680,숙소,0,7,Y,,,2,,,덕수서로 27번길 17,,,,,1,448108,
h_h005700,금호제주리조트,1,4,Y,,,3,,금호리조트(주),제주특별자치도 서귀포시 남원읍 태위로 522-12,,3350268,5013025321,2023-09-02 08:03:00,1,397000,숙박비
h_h005713,그랜드하얏트제주,0,1,Y,,,3,,,제주특별자치도 제주시 노연로 12,제주특별자치도 제주시 노형동 925,,,,4,120000,
h_h005713,일레인호텔,0,1,Y,,,3,,,제주특별자치도 서귀포시 일주서로 660,제주특별자치도 서귀포시 회수동 659,,,,1,41046,
h_h005713,코델리아S호텔,0,1,Y,,,3,,,제주특별자치도 서귀포시 성산읍 일주동로 4186,제주특별자치도 서귀포시 성산읍 오조리 990-1,,,,1,70192,
h_h005746,금호제주리조트,0,4,Y,,,2,,,제주특별자치도 서귀포시 남원읍 태위로 522-12,제주특별자치도 서귀포시 남원읍 남원리 2390,,,,4,134400,
h_h005746,아꼬아펜션,0,3,Y,,,2,,,제주특별자치도 제주시 조천읍 선진길 45-22,제주특별자치도 제주시 조천읍 선흘리 1834-13,,,,4,140000,
h_h005746,코니호텔,0,1,Y,,,2,,,제주특별자치도 제주시 애월읍 가문동길 79,제주특별자치도 제주시 애월읍 하귀2리 2810-1,,,,4,79000,
h_h005763,제주신화월드 신화관,1,4,Y,,,1,,람정제주개발 (주),제주특별자치도 서귀포시 안덕면 녹차분재로 217,,3349232,5013031027,2023-09-16 11:25:00,1,259600,
h_h005771,글로스터호텔 제주,1,1,Y,,,2,,익스피디아,서울 종로구 종로5길 7,서울 종로구 청진동 128,4100360,1111012200,2023-08-22 00:00:00,1,186120,글로스터 호텔 제주
h_h005831,신신호텔 천지연점,0,1,Y,,,1,,,제주특별자치도 서귀포시 서문로 42-1,제주특별자치도 서귀포시 서귀동 325-1,,,,1,32300,
h_h005831,제주오리엔탈호텔,0,1,Y,,,1,,,제주특별자치도 제주시 탑동로 47,제주특별자치도 제주시 삼도이동 1197,,,,1,59600,
h_h005841,호텔리젠트마린,1,1,Y,,,2,,㈜여기어때컴퍼니 ,서울 강남구 봉은사로 479,,3122004,1168010500,2023-08-27 00:00:00,3,225000,호텔 리젠트마린
h_h005842,꼬뜨도르호텔,1,1,Y,,,2,,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-09-05 00:00:00,3,58000,꼬뜨도르 호텔 
h_h005842,노블레스호텔,1,2,Y,,,2,,주식회사 여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-09-05 15:48:00,1,50000,제주 노블레스 
h_h005844,바당1807,0,7,Y,,,1,,,제주특별자치도 제주시 애월읍 하귀미수포길 5-2,제주특별자치도 제주시 애월읍 하귀2리 1807,,,,5,50000,
h_h005851,서귀포시 상예동 205-1 (에어비앤비),0,11,Y,,,2,,,205-1,,,,,1,88958,
h_h005851,제주도 제주시 연동 6길 5 (에어비앤비),0,11,Y,,,2,,,263-2,,,,,1,75600,
h_h005851,하늘을달리다,0,8,Y,,,2,,,제주특별자치도 제주시 구좌읍 문주란로5길 25,제주특별자치도 제주시 구좌읍 하도리 1582,,,,1,70000,
h_h005857,에코그린리조트,0,4,Y,,,2,,,제주특별자치도 제주시 한림읍 귀덕6길 94,제주특별자치도 제주시 한림읍 귀덕리 1502,,,,4,44000,
h_h005858,올레올레 제이 house,1,8,Y,,,2,,에어비앤비,,,,,2023-08-27 18:04:00,1,71628,숙박비
h_h005858,호호산장,0,8,Y,,,2,,,제주특별자치도 서귀포시 안덕면 대평감산로 162-16,제주특별자치도 서귀포시 안덕면 창천리 1022-1,,,,1,210000,
h_h005865,까망하우스,1,3,Y,,,2,,까망하우스,제주특별자치도 제주시 한경면 주전길 30-26,제주특별자치도 제주시 한경면 신창리 1155-1,4848750,5011031028,2023-08-31 03:22:00,3,50000,숙박비
h_h005865,르메인호텔 서귀포,1,1,Y,,,2,,르메인호텔,제주특별자치도 서귀포시 안덕면 화순로 119,제주특별자치도 서귀포시 안덕면 화순리 1066-3,3350324,5013031021,2023-09-01 16:00:00,1,64350,숙박비
h_h005884,유미어스제주,1,3,Y,,,2,,,,,,,2023-07-31 15:43:00,3,180000,
h_h005884,호텔브릿지 서귀포,1,1,Y,,,2,,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-08-01 00:00:00,1,95600,디럭스 더블 사이드 오션뷰-숙박비
h_h005888,비엔토펜션,0,3,Y,,,2,,,제주특별자치도 제주시 애월읍 금성5길 24,제주특별자치도 제주시 애월읍 금성리 461-9,,,,1,50000,
h_h005888,신화월드,0,1,N,,,2,,,경기 수원시 팔달구 갓매산로56번길 12,경기 수원시 팔달구 매산로2가 11-2,,,,4,0,
h_h005888,애월스테이인제주,0,1,Y,,,2,,,제주특별자치도 제주시 애월읍 애월해안로 708,제주특별자치도 제주시 애월읍 구엄리 609-1,,,,1,61200,
h_h005889,기린빌라리조트,0,4,Y,,,3,,,제주특별자치도 서귀포시 남원읍 서성로 427-1,제주특별자치도 서귀포시 남원읍 위미리 4628,,,,4,0,
h_h005912,뉴제주호텔,1,1,Y,,,2,,아고다,,,,,2023-09-01 12:18:00,1,36802,
h_h005917,애월애휴양펜션,1,3,Y,,,2,,(주)야놀자 ,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-08-18 18:14:00,1,84835,
h_h005917,코델리아S호텔,1,1,Y,,,2,,주식회사 여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-08-23 00:00:00,3,45120,무료 룸 업그레이드 스탠
h_h005917,히든클리프호텔&네이쳐,1,1,Y,,,2,,주식회사 인터파크,서울 강남구 삼성로 512,서울 강남구 삼성동 157-1,3122005,1168010500,2023-08-11 18:26:00,3,202838,히든 클리프 호텔 앤 네이쳐
h_h005922,신신호텔 천지연점,1,1,Y,,,2,,신신호텔 천지연,제주특별자치도 서귀포시 서문로 42-1,제주특별자치도 서귀포시 서귀동 325-1,3350343,5013010100,2023-08-30 00:00:00,1,32538,숙박비 
h_h005951,로드75,0,3,Y,,,4,,,제주특별자치도 서귀포시 중문로 75,제주특별자치도 서귀포시 중문동 1430-3,,,,1,272591,
h_h005955,JW메리어트제주리조트&스파,0,1,Y,,,2,,,제주특별자치도 서귀포시 태평로 152,제주특별자치도 서귀포시 호근동 399,,,,4,0,
h_h005955,앳코너,1,7,Y,,,2,,호텔스닷컴,서울 종로구 종로5길 7,서울 종로구 청진동 128,4100360,1111012200,2023-05-29 00:00:00,1,126400,앳 코너 펜션
h_h005958,켄싱턴리조트 서귀포,1,4,Y,,,4,,(주)이랜드파크켄싱턴호텔앤리조트,강원특별자치도 고성군 토성면 신평골길 8-25,,4502451,5182033030,2023-08-11 22:25:00,1,139000,
h_h005958,해비치 호텔&리조트 제주,0,1,Y,,,4,,,제주특별자치도 서귀포시 표선면 민속해안로 537,제주특별자치도 서귀포시 표선면 표선리 40-69,,,,4,0,
h_h005961,제주신라호텔,1,1,Y,,,3,,더신라 제주,제주특별자치도 서귀포시 중문관광로72번길 75,제주특별자치도 서귀포시 색달동 3039-3,4850763,5013011900,2023-09-04 10:18:00,1,1316150,숙박비
h_h005961,한화리조트 제주,1,4,Y,,,3,,한화호텔앤드리조트(주),제주특별자치도 제주시 명림로 575-107,제주특별자치도 제주시 회천동 3-16,3349064,5011013300,2023-09-02 10:28:00,1,158000,
h_h006083,호텔리젠트마린,1,1,Y,,,7,,주식회사 미래자산개발,제주특별자치도 제주시 서부두2길 20,,4847908,5011010700,2023-08-24 10:59:00,1,0,스탠다드 트윈-숙박비
h_h006102,라마다제주시티호텔,1,1,Y,,,3,,㈜여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-08-30 16:00:00,3,97958,디럭스 패밀리 더블-숙박비
h_h006150,우도머뭄,1,7,Y,,,1,,우도머뭄게스트하우스,제주특별자치도 제주시 우도면 조일길 44,제주특별자치도 제주시 우도면 연평리 156-1,4848714,5011033021,2023-09-01 15:18:00,3,30000,숙박비
h_h006152,제주부영호텔앤리조트,0,1,Y,,,2,,,제주특별자치도 서귀포시 중문관광로 222,제주특별자치도 서귀포시 중문동 2700-2,,,,1,140000,
h_h006175,마요피갤러리,1,7,Y,,,1,,마요피갤러리,제주특별자치도 제주시 구좌읍 하도동길 27-38,제주특별자치도 제주시 구좌읍 하도리 513-5,4848977,5011025631,2023-09-01 12:37:00,1,70000,숙박비
h_h006192,제주스테이호텔,1,1,Y,,,2,,아고다,,,,,2023-09-04 00:00:00,1,40340,Jeju stay hotel
h_h006215,블루하와이리조트,1,4,Y,,,1,,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-09-12 06:25:00,1,65800,트윈룸(한라산 전망) 
h_h006215,블루하와이리조트,2,4,Y,,,1,,엔에이치엔페이코(주),경기 성남시 분당구 대왕판교로645번길 16,경기 성남시 분당구 삼평동 629,4340055,4113510900,,1,62510,숙박비
h_h006222,우도다올펜션,0,3,Y,,,1,,,제주특별자치도 제주시 우도면 우도해안길 288,제주특별자치도 제주시 우도면 연평리 2481,,,,1,70000,
h_h006304,모르왓 펜션,0,3,N,,,4,,,애원로 132-6,,,,,3,0,
h_h006304,모르왓펜션,0,3,Y,,,4,,,애원로132-6,,,,,3,119500,
h_h006313,아프리카게스트하우스,0,7,Y,,,1,,,제주특별자치도 제주시 조천읍 신흥로2길 33,제주특별자치도 제주시 조천읍 신흥리 62-1,,,,3,20000,
h_h006338,세화리움게스트하우스,0,7,Y,,,2,,,제주특별자치도 제주시 구좌읍 해녀박물관길 29,,,,,1,80870,
h_h006375,제주한달살기 아리아오션뷰펜션,1,3,Y,,,2,,제주 아리아펜션,제주특별자치도 서귀포시 남원읍 태위로 594-2,제주특별자치도 서귀포시 남원읍 남원리 1421-2,3350268,5013025321,2023-09-16 00:00:00,1,40834,숙박비 
h_h006398,한화리조트 제주,0,4,N,,,2,,,제주특별자치도 제주시 명림로 575-107,제주특별자치도 제주시 회천동 3-16,,,,1,0,
h_h006403,우도그린휴양펜션,0,3,Y,,,1,,,제주특별자치도 제주시 우도면 우도해안길 290,제주특별자치도 제주시 우도면 연평리 2471-1,,,,1,80000,
h_h006410,더오크라호텔,1,2,Y,,,1,,더오크라호텔,제주특별자치도 제주시 신광로4길 38,제주특별자치도 제주시 연동 251-41,4848082,5011013700,2023-09-12 00:00:00,1,42000,숙박비 
h_h006416,제주R호텔,0,1,Y,,,2,,,제주특별자치도 제주시 서광로14길 5,제주특별자치도 제주시 삼도1동 565-19,,,,5,40000,
h_h006573,동광리 강낭오름 근처,0,5,N,,,1,,,감낭오름 부근 차박,,,,,4,0,
h_h006587,가문유메,1,3,Y,,,2,,가문유메,제주특별자치도 서귀포시 염돈로 63-6,제주특별자치도 서귀포시 강정동 1960-1,3350205,5013011600,2023-09-17 12:00:00,1,10000,숙박비
h_h006629,벨루가,0,3,Y,,,3,,,영락하동로85번길41-1,,,,,3,324000,
h_h006665,유유한가 펜션,0,3,Y,,,2,,,구엄길8,,,,,1,213678,
h_h006665,집,0,3,N,,,2,,,구엄길8,,,,,4,0,
h_h006748,롯데호텔 제주,1,1,Y,,,4,,주식회사 지마켓,서울 강남구 테헤란로 152,서울 강남구 역삼동 737,3122010,1168010100,2023-07-10 00:00:00,1,383350,롯데호텔제주-숙박비
h_h000802,금호제주리조트,3,4,Y,,,3,,금호리조트(주),경기 용인시 처인구 양지면 양대로 290,경기 용인시 처인구 양지면 대대리 854-34,3203077,4146136028,2023-05-17 00:00:00,1,0,B.아쿠아나풀 PKG
h_h004606,설레임게스트하우스 애월 1호점,1,7,Y,,,2,,네이버파이낸셜,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021,4113510300,2023-08-03 00:00:00,1,30000,남성6인실(파티장근처/오션뷰/파티필참)
h_h000170,삼해인관광호텔,2,1,Y,,,5,,삼해인관광호텔,제주특별자치도 제주시 도령로 108,제주특별자치도 제주시 연동 260-9,3349052,5011013700,2023-05-28 21:37:00,1,35000,
h_h001412,퍼스트70호텔,1,1,Y,,,2,,주식회사 트립비토즈,서울 강남구 테헤란로 415,,3122010,1168010500,2023-06-28 11:26:00,3,43000,퍼스터70 호텔
h_h000613,호텔리젠트마린,1,1,Y,,,3,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-04-05 00:00:00,3,108000,호텔 리젠트마린
h_h000063,코델리아S호텔,3,1,Y,,,1,,코델리아S호텔,제주특별자치도 서귀포시 성산읍 일주동로 4186,제주특별자치도 서귀포시 성산읍 오조리 990-1,3349235,5013025922,2023-05-27 19:03:00,1,50715,
h_h000072,로긴리조트&호텔,1,1,Y,,,1,,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-05-14 00:00:00,1,47000,제주 로긴호텔(구 제주 오슬로호텔)
h_h000072,오케이모텔,1,2,Y,,,1,,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-05-14 00:00:00,1,43000,제주 오케이
h_h000079,비스타케이호텔 월드컵,1,1,Y,,,2,,아고다,,,,,2023-05-30 00:00:00,1,29336,Vistacay Hotel World Cup
h_h000079,삼해인관광호텔,1,1,Y,,,2,,아고다,,,,,2023-05-08 00:00:00,1,33895,Hotel Sambaein
